address,zipCode,city,state,price,bed,bath,sqft,pricePerSf,lotArea,lotAreaType,zillowUrl,latitude,longitude,homeType,zestimate,rentZestimate,imageUrl
"718 Balboa Dr, Mississauga, ON L5H 2V6",L5H2V6,Mississauga,ON,5099850,5,8,,,10201.6796,sqft,https://zillow.com/homedetails/718-Balboa-Dr-Mississauga-ON-L5H-2V6/423614489_zpid/,43.538593,-79.59857,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/2439002314f0518773d4eb0f53b77948-p_e.jpg
"3400 Rhonda Valley #6, Mississauga, ON L5A 3L9",L5A3L9,Mississauga,ON,749900,3,2,,,,,https://zillow.com/homedetails/3400-Rhonda-Valley-6-Mississauga-ON-L5A-3L9/449578129_zpid/,43.592644,-79.62221,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/fdb4356b271cf00f9a45129fc7b28692-p_e.jpg
"907 Tambourine Ter, Mississauga, ON L5W 1S4",L5W1S4,Mississauga,ON,1275999,5,4,,,2989.0686,sqft,https://zillow.com/homedetails/907-Tambourine-Ter-Mississauga-ON-L5W-1S4/449030005_zpid/,43.620884,-79.71411,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/f303e021c06db788e7ea4af9a751f7ec-p_e.jpg
"3909 Freeman Ter, Mississauga, ON L5M 6R1",L5M6R1,Mississauga,ON,799900,4,4,,,2033.5643,sqft,https://zillow.com/homedetails/3909-Freeman-Ter-Mississauga-ON-L5M-6R1/449399563_zpid/,43.554886,-79.75707,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/107f194bd5cfe514b6f4088fb9325105-p_e.jpg
"1420 Stavebank Rd, Mississauga, ON L5G 2V3",L5G2V3,Mississauga,ON,11699000,7,13,,,1.019,acres,https://zillow.com/homedetails/1420-Stavebank-Rd-Mississauga-ON-L5G-2V3/351630769_zpid/,43.55556,-79.60157,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/8627b2ffa7ffc0e84f818e17fec37cc9-p_e.jpg
"3939 Duke Of York Blvd #3305, Mississauga, ON L5B 4N2",L5B4N2,Mississauga,ON,585000,1,2,625,936,,,https://zillow.com/homedetails/3939-Duke-Of-York-Blvd-3305-Mississauga-ON-L5B-4N2/449628260_zpid/,43.58804,-79.64146,CONDO,,,https://photos.zillowstatic.com/fp/4b54e14f994fd921589753127b82ba25-p_e.jpg
"4705 Rathkeale Rd, Mississauga, ON L5V 1J8",L5V1J8,Mississauga,ON,1579900,4,5,,,4366.7243,sqft,https://zillow.com/homedetails/4705-Rathkeale-Rd-Mississauga-ON-L5V-1J8/448639445_zpid/,43.577263,-79.67397,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/f5bdd1ad86058445a26c1d801bbd5d77-p_e.jpg
"241 Cherry Post Dr, Mississauga, ON L5A 1J1",L5A1J1,Mississauga,ON,1199000,4,2,,,6206.8608,sqft,https://zillow.com/homedetails/241-Cherry-Post-Dr-Mississauga-ON-L5A-1J1/448710028_zpid/,43.57755,-79.59927,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/b097c1f84b2c71938131f9208e9b2656-p_e.jpg
"463 Lolita Gdns, Mississauga, ON L5A 2A8",L5A2A8,Mississauga,ON,1250000,3,3,1700,735.29,6017.4126,sqft,https://zillow.com/homedetails/463-Lolita-Gdns-Mississauga-ON-L5A-2A8/447651206_zpid/,43.59217,-79.60841,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/8f207699ff1ecceb410b4b678922e7d9-p_e.jpg
"1370 Oak Ln, Mississauga, ON L5H 2X7",L5H2X7,Mississauga,ON,6949850,6,8,,,0.531790634,acres,https://zillow.com/homedetails/1370-Oak-Ln-Mississauga-ON-L5H-2X7/2060477567_zpid/,43.54042,-79.61633,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/4abef96733c1e537af32780a1e57da04-p_e.jpg
"1502 Gregwood Rd, Mississauga, ON L5H 2T4",L5H2T4,Mississauga,ON,4988000,5,6,,,0.335950413,acres,https://zillow.com/homedetails/1502-Gregwood-Rd-Mississauga-ON-L5H-2T4/442305099_zpid/,43.545746,-79.61618,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/6df333ab28a0ff97ce75ecf2dd562e1f-p_e.jpg
"2447 Bonner Rd, Mississauga, ON L5J 2E1",L5J2E1,Mississauga,ON,1749000,5,3,,,6400,sqft,https://zillow.com/homedetails/2447-Bonner-Rd-Mississauga-ON-L5J-2E1/448539608_zpid/,43.512867,-79.65075,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/37ceed7df9e049b4d0718923fd100222-p_e.jpg
"6650 Falconer Dr #74, Mississauga, ON L5N 1B5",L5N1B5,Mississauga,ON,699900,3,2,1362,513.88,,,https://zillow.com/homedetails/6650-Falconer-Dr-74-Mississauga-ON-L5N-1B5/449346871_zpid/,43.607597,-79.728676,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/b91f6ef8c454c68aa0f9d2ea686a4608-p_e.jpg
"3178 Tacc Dr, Mississauga, ON L5M 0B6",L5M0B6,Mississauga,ON,2299000,5,5,,,5063.68,sqft,https://zillow.com/homedetails/3178-Tacc-Dr-Mississauga-ON-L5M-0B6/2065657347_zpid/,43.552765,-79.73192,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/1f0844fb69565a3aa50a789e61b1603b-p_e.jpg
"1238 Cawthra Rd #20, Mississauga, ON L5G 0B6",L5G0B6,Mississauga,ON,699000,2,2,,,,,https://zillow.com/homedetails/1238-Cawthra-Rd-20-Mississauga-ON-L5G-0B6/2064655788_zpid/,43.574158,-79.57313,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/644c048f7c9bbfaf3eb19553d76d26b2-p_e.jpg
"450 Oaktree Cir, Mississauga, ON L5W 1V5",L5W1V5,Mississauga,ON,989000,5,4,1590,622.01,2364.86,sqft,https://zillow.com/homedetails/450-Oaktree-Cir-Mississauga-ON-L5W-1V5/449041938_zpid/,43.635357,-79.71428,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/9edb42f4e7a84197c1df5e7cfde6c67a-p_e.jpg
"937 Whittier Cres, Mississauga, ON L5H 2X4",L5H2X4,Mississauga,ON,5700000,7,8,7605,749.51,0.791,acres,https://zillow.com/homedetails/937-Whittier-Cres-Mississauga-ON-L5H-2X4/2057462091_zpid/,43.53371,-79.60149,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/57445052ea10040d2418992e53ea40ed-p_e.jpg
"240 Kingsbridge Garden Cir, Mississauga, ON L5R 1L3",L5R1L3,Mississauga,ON,1490000,7,5,,,4962.2048,sqft,https://zillow.com/homedetails/240-Kingsbridge-Garden-Cir-Mississauga-ON-L5R-1L3/449579396_zpid/,43.599133,-79.65452,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/2b8117bc418883b9f045fbd075b6998d-p_e.jpg
"1230 Lakebreeze Dr, Mississauga, ON L5G 3W6",L5G3W6,Mississauga,ON,3599800,4,5,,,0.256347567,acres,https://zillow.com/homedetails/1230-Lakebreeze-Dr-Mississauga-ON-L5G-3W6/2065472240_zpid/,43.56611,-79.58089,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/f5f9269e0b8918e548411c1ee5d0cc79-p_e.jpg
"3515 Ashcroft Cres, Mississauga, ON L5C 2E6",L5C2E6,Mississauga,ON,899000,3,2,,,3873.5,sqft,https://zillow.com/homedetails/3515-Ashcroft-Cres-Mississauga-ON-L5C-2E6/448644113_zpid/,43.56328,-79.66113,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/3f8c690e3bc19197ebf35bcce7c9089d-p_e.jpg
"1115 Douglas McCurdy Cmn #102, Mississauga, ON L5G 0C6",L5G0C6,Mississauga,ON,499000,2,2,,,,,https://zillow.com/homedetails/1115-Douglas-McCurdy-Cmn-102-Mississauga-ON-L5G-0C6/447136159_zpid/,43.567314,-79.57338,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/fef041d81552ed7863fbc9ac6798de48-p_e.jpg
"5700 Tosca Dr W #6, Mississauga, ON L5M 0P7",L5M0P7,Mississauga,ON,939000,4,4,,,,,https://zillow.com/homedetails/5700-Tosca-Dr-W-6-Mississauga-ON-L5M-0P7/449611754_zpid/,43.56012,-79.73968,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/8d9eca1c2cb975ffca7750de10e6563c-p_e.jpg
"1587 Dewberry Cres, Mississauga, ON L4W 3B6",L4W3B6,Mississauga,ON,1248000,4,4,,,1572.2064,sqft,https://zillow.com/homedetails/1587-Dewberry-Cres-Mississauga-ON-L4W-3B6/2071806699_zpid/,43.627792,-79.599754,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/335c0d9692413ad3138d0998fd5065c5-p_e.jpg
"3265 Aubrey Rd, Mississauga, ON L5L 5C9",L5L5C9,Mississauga,ON,1190000,6,4,,,3506.3676,sqft,https://zillow.com/homedetails/3265-Aubrey-Rd-Mississauga-ON-L5L-5C9/449369077_zpid/,43.52251,-79.69656,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/56bb48a077d4fbaa790b29ebf94c56c4-p_e.jpg
"1484 Torrington Dr #79, Mississauga, ON L5V 1Y2",L5V1Y2,Mississauga,ON,869999,5,4,,,,,https://zillow.com/homedetails/1484-Torrington-Dr-79-Mississauga-ON-L5V-1Y2/397233601_zpid/,43.590393,-79.70127,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/d8bbecba94f8c6ccbf2ef8672ec95837-p_e.jpg
"525 Meadows Blvd #67, Mississauga, ON L4Z 1H2",L4Z1H2,Mississauga,ON,799000,3,3,,,,,https://zillow.com/homedetails/525-Meadows-Blvd-67-Mississauga-ON-L4Z-1H2/447755095_zpid/,43.610653,-79.63041,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/d40ef65323fe0d8b7e3a146594e80325-p_e.jpg
"6199 Ford Rd, Mississauga, ON L5V 1X2",L5V1X2,Mississauga,ON,1059900,3,3,,,3448.0768,sqft,https://zillow.com/homedetails/6199-Ford-Rd-Mississauga-ON-L5V-1X2/449400177_zpid/,43.612034,-79.70201,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/943943529ac0fe9732f62fcd39f0e09c-p_e.jpg
"3962 Renfrew Cres, Mississauga, ON L5L 4J4",L5L4J4,Mississauga,ON,1465000,4,4,2571,569.82,5200.3833,sqft,https://zillow.com/homedetails/3962-Renfrew-Cres-Mississauga-ON-L5L-4J4/446047303_zpid/,43.5291,-79.709885,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/9b77e0bb1b5cb4dfbb337b74adb3fd78-p_e.jpg
"1401 Bridgestone Ln, Mississauga, ON L5J 4E1",L5J4E1,Mississauga,ON,3350000,4,4,,,4900,sqft,https://zillow.com/homedetails/1401-Bridgestone-Ln-Mississauga-ON-L5J-4E1/2075171217_zpid/,43.521507,-79.61069,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/711c2338e6781990d970ee6bf9e9a283-p_e.jpg
"3315 Dwiggin Ave, Mississauga, ON L4T 3J3",L4T3J3,Mississauga,ON,918000,4,2,,,5940,sqft,https://zillow.com/homedetails/3315-Dwiggin-Ave-Mississauga-ON-L4T-3J3/2056237685_zpid/,43.723095,-79.6515,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/9933bb87dd7ce5e3238835eae8a33c0a-p_e.jpg
"3249 Greenbelt Cres, Mississauga, ON L5N 5X8",L5N5X8,Mississauga,ON,899000,3,3,,,3717.89,sqft,https://zillow.com/homedetails/3249-Greenbelt-Cres-Mississauga-ON-L5N-5X8/2077894201_zpid/,43.56602,-79.75493,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/e6a39b93fc719c5399fcfefbe6857bc4-p_e.jpg
"2722 Andorra Cir, Mississauga, ON L5N 2H9",L5N2H9,Mississauga,ON,799900,3,2,,,3460.78,sqft,https://zillow.com/homedetails/2722-Andorra-Cir-Mississauga-ON-L5N-2H9/448639660_zpid/,43.57801,-79.74491,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/154d0d18f2bd86d31e61a091c39b44a6-p_e.jpg
"215 Mississauga Valley Blvd #25, Mississauga, ON L5A 1Y7",L5A1Y7,Mississauga,ON,777000,4,3,,,,,https://zillow.com/homedetails/215-Mississauga-Valley-Blvd-25-Mississauga-ON-L5A-1Y7/448650280_zpid/,43.5879,-79.62179,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/5998355ba1a1688e312416eb2ab3580b-p_e.jpg
"540 Bob O Link Rd, Mississauga, ON L5J 2P4",L5J2P4,Mississauga,ON,7500000,7,10,,,0.488,sqft,https://zillow.com/homedetails/540-Bob-O-Link-Rd-Mississauga-ON-L5J-2P4/345299189_zpid/,43.511738,-79.60736,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/097490cafe4ec4e0584498113bc078a8-p_e.jpg
"1489 Glenwatson Dr, Mississauga, ON L5E 2V8",L5E2V8,Mississauga,ON,1548000,4,2,,,7920,sqft,https://zillow.com/homedetails/1489-Glenwatson-Dr-Mississauga-ON-L5E-2V8/2071839287_zpid/,43.597916,-79.56317,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/328f11d104b8396fb262f8cd966d662f-p_e.jpg
"39 Inglewood Dr, Mississauga, ON L5G 1X7",L5G1X7,Mississauga,ON,4000000,5,5,,,7500,sqft,https://zillow.com/homedetails/39-Inglewood-Dr-Mississauga-ON-L5G-1X7/439930843_zpid/,43.558533,-79.588715,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/c159652a9b0010e4c17646d45956c518-p_e.jpg
"3472 Covent Cres, Mississauga, ON L5M 7K7",L5M7K7,Mississauga,ON,899000,4,4,,,2442.1578,sqft,https://zillow.com/homedetails/3472-Covent-Cres-Mississauga-ON-L5M-7K7/449589440_zpid/,43.537956,-79.72263,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/ff05719f5495232a97f2ce74e1a4e9d3-p_e.jpg
"4235 Hazineh Ct, Mississauga, ON L5B 3N6",L5B3N6,Mississauga,ON,1598000,5,4,,,4962.6728,sqft,https://zillow.com/homedetails/4235-Hazineh-Ct-Mississauga-ON-L5B-3N6/442073795_zpid/,43.58646,-79.654686,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/75c9747e530d0ac948369a3951887837-p_e.jpg
"1170 Quest Cir, Mississauga, ON L5N 8B8",L5N8B8,Mississauga,ON,974900,4,4,,,2718.0398,sqft,https://zillow.com/homedetails/1170-Quest-Cir-Mississauga-ON-L5N-8B8/2070981786_zpid/,43.625164,-79.74037,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/1c3a31d1ebc6abcab322d04884bbf3a1-p_e.jpg
"4188 Squire Ct, Mississauga, ON L5B 2Y3",L5B2Y3,Mississauga,ON,959000,4,3,,,2973.93,sqft,https://zillow.com/homedetails/4188-Squire-Ct-Mississauga-ON-L5B-2Y3/449585082_zpid/,43.584503,-79.65536,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/b5a72b5c92a0d2d1e233640a630fa433-p_e.jpg
"883 Parkland Ave, Mississauga, ON L5H 3G9",L5H3G9,Mississauga,ON,4948000,6,7,,,0.342975207,acres,https://zillow.com/homedetails/883-Parkland-Ave-Mississauga-ON-L5H-3G9/377029403_zpid/,43.525806,-79.60778,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/cb907aa704891a119da4dc924441e538-p_e.jpg
"350 Webb Dr #708, Mississauga, ON L5B 3W4",L5B3W4,Mississauga,ON,425700,1,1,1003,424.43,,,https://zillow.com/homedetails/350-Webb-Dr-708-Mississauga-ON-L5B-3W4/2077838464_zpid/,43.58491,-79.6419,CONDO,,,https://photos.zillowstatic.com/fp/c7f5079d12bd5777390457d94c4d5b3e-p_e.jpg
"905 Sangster Ave, Mississauga, ON L5H 2Y3",L5H2Y3,Mississauga,ON,4688000,4,5,4750,986.95,10018.8,sqft,https://zillow.com/homedetails/905-Sangster-Ave-Mississauga-ON-L5H-2Y3/447555334_zpid/,43.531403,-79.60214,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/ba71f435ff32e8e4027bda9ca16bffff-p_e.jpg
"2929 Aquitaine Ave #1107, Mississauga, ON L5N 2C7",L5N2C7,Mississauga,ON,478900,2,2,860,556.86,,,https://zillow.com/homedetails/2929-Aquitaine-Ave-1107-Mississauga-ON-L5N-2C7/2054683560_zpid/,43.58404,-79.7631,CONDO,,,https://photos.zillowstatic.com/fp/7ff7771b7a0887403b428106a729cf0b-p_e.jpg
"3089 Olympus Mews, Mississauga, ON L5N 4V8",L5N4V8,Mississauga,ON,999000,4,3,,,2960,sqft,https://zillow.com/homedetails/3089-Olympus-Mews-Mississauga-ON-L5N-4V8/2069780937_zpid/,43.58199,-79.76759,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/015d762953b2eac13ffa9f19d34d6157-p_e.jpg
"1617 Trotwood Ave, Mississauga, ON L5G 3Z8",L5G3Z8,Mississauga,ON,3838000,5,6,3443,1114.73,9504,sqft,https://zillow.com/homedetails/1617-Trotwood-Ave-Mississauga-ON-L5G-3Z8/2056567158_zpid/,43.575954,-79.5887,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/3e1624f6d321fbd8a7bf1d29dba7dda0-p_e.jpg
"7560 Goreway Dr #18, Mississauga, ON L4T 2V2",L4T2V2,Mississauga,ON,699000,4,4,,,,,https://zillow.com/homedetails/7560-Goreway-Dr-18-Mississauga-ON-L4T-2V2/2071148903_zpid/,43.724094,-79.64701,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/465b5fb19ff6e0d17d91da459bce5d34-p_e.jpg
"3010 Erin Centre Blvd #4, Mississauga, ON L5M 0P5",L5M0P5,Mississauga,ON,789000,3,3,1305,604.6,,,https://zillow.com/homedetails/3010-Erin-Centre-Blvd-4-Mississauga-ON-L5M-0P5/448608736_zpid/,43.55236,-79.723015,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/40e9a69c324dbd6addbcd2b872b91f4a-p_e.jpg
"90 Absolute Ave NW #808, Mississauga, ON L4Z 0A3",L4Z0A3,Mississauga,ON,458800,2,1,,,,,https://zillow.com/homedetails/90-Absolute-Ave-NW-808-Mississauga-ON-L4Z-0A3/449421341_zpid/,43.59555,-79.633736,APARTMENT,,,https://photos.zillowstatic.com/fp/6308d7062490a6ba1a7b2c4fd388361a-p_e.jpg
"640 Wildgrass Rd, Mississauga, ON L5B 4J5",L5B4J5,Mississauga,ON,1149000,3,3,,,2452.0921,sqft,https://zillow.com/homedetails/640-Wildgrass-Rd-Mississauga-ON-L5B-4J5/449424829_zpid/,43.57032,-79.63461,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/82561e462686e0b6f81d24bf0e3c2d98-p_e.jpg
"6500 Montevideo Rd #1203, Mississauga, ON L5N 3T6",L5N3T6,Mississauga,ON,564900,2,2,1002,563.77,,,https://zillow.com/homedetails/6500-Montevideo-Rd-1203-Mississauga-ON-L5N-3T6/423069298_zpid/,43.58917,-79.75158,CONDO,,,https://photos.zillowstatic.com/fp/21b77e548465c6e3718358ec4b6a0f12-p_e.jpg
"75 King St E #1105, Mississauga, ON L5A 4G5",L5A4G5,Mississauga,ON,539900,2,2,1019,529.83,,,https://zillow.com/homedetails/75-King-St-E-1105-Mississauga-ON-L5A-4G5/449036382_zpid/,43.58011,-79.61263,CONDO,,,https://photos.zillowstatic.com/fp/7ac192745e99da190ebfd4afcaacc410-p_e.jpg
"3397 Cawthra Rd, Mississauga, ON L5A 2X8",L5A2X8,Mississauga,ON,1495000,5,3,,,6143.5,sqft,https://zillow.com/homedetails/3397-Cawthra-Rd-Mississauga-ON-L5A-2X8/2061436191_zpid/,43.602573,-79.61064,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/05485bad196d2805bf230313ee2b3838-p_e.jpg
"15 Elizabeth St N #501, Mississauga, ON L5G 2Z3",L5G2Z3,Mississauga,ON,529000,2,2,,,,,https://zillow.com/homedetails/15-Elizabeth-St-N-501-Mississauga-ON-L5G-2Z3/448650635_zpid/,43.554146,-79.585464,APARTMENT,,,https://photos.zillowstatic.com/fp/6d6778ab0c015a096e2b364f28f2534a-p_e.jpg
"6720 Glen Erin Dr #105, Mississauga, ON L5N 3K8",L5N3K8,Mississauga,ON,399999,1,1,,,,,https://zillow.com/homedetails/6720-Glen-Erin-Dr-105-Mississauga-ON-L5N-3K8/449580294_zpid/,43.58594,-79.76,APARTMENT,,,https://photos.zillowstatic.com/fp/734df8c4038dcc00b5724960c714e2b5-p_e.jpg
"1437 Lakeshore Rd E #302, Mississauga, ON L5E 0A2",L5E0A2,Mississauga,ON,788000,2,2,,,,,https://zillow.com/homedetails/1437-Lakeshore-Rd-E-302-Mississauga-ON-L5E-0A2/446896744_zpid/,43.586117,-79.54947,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/799c60a789a3a8e5e3842fdad8ec3f59-p_e.jpg
"33 Wenonah Dr, Mississauga, ON L5G 3W2",L5G3W2,Mississauga,ON,3399000,5,5,,,7500,sqft,https://zillow.com/homedetails/33-Wenonah-Dr-Mississauga-ON-L5G-3W2/2061855660_zpid/,43.560642,-79.57117,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/b5a392367dcc07909f90365ade51aebd-p_e.jpg
"6650 Falconer Dr #107, Mississauga, ON L5N 1B5",L5N1B5,Mississauga,ON,695000,4,2,1109,626.69,,,https://zillow.com/homedetails/6650-Falconer-Dr-107-Mississauga-ON-L5N-1B5/442519298_zpid/,43.606846,-79.73028,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/0b80e37b5bf330f975a9dd7633a6a825-p_e.jpg
"5132 Guildwood Way, Mississauga, ON L5R 2S7",L5R2S7,Mississauga,ON,999000,4,3,,,4683.1404,sqft,https://zillow.com/homedetails/5132-Guildwood-Way-Mississauga-ON-L5R-2S7/449043557_zpid/,43.59787,-79.669014,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/e59bd73b106124b0e23266fa272eb7ef-p_e.jpg
"7360 Zinnia Pl #40, Mississauga, ON L5W 2A1",L5W2A1,Mississauga,ON,839000,3,3,,,,,https://zillow.com/homedetails/7360-Zinnia-Pl-40-Mississauga-ON-L5W-2A1/449377511_zpid/,43.638145,-79.73418,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/f43828f5d961a0ff0d2e3729107d989d-p_e.jpg
"11 Pierpont Pl, Mississauga, ON L5N 5V1",L5N5V1,Mississauga,ON,890000,5,4,,,3660,sqft,https://zillow.com/homedetails/11-Pierpont-Pl-Mississauga-ON-L5N-5V1/369681388_zpid/,43.580532,-79.74101,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/8483e7dd4c3f0a0a0284b2fa2ad0f341-p_e.jpg
"6399 Spinnaker Cir #12, Mississauga, ON L5W 1Z4",L5W1Z4,Mississauga,ON,899999,4,4,,,,,https://zillow.com/homedetails/6399-Spinnaker-Cir-12-Mississauga-ON-L5W-1Z4/2056549413_zpid/,43.625294,-79.710365,TOWNHOUSE,,,https://photos.zillowstatic.com/fp/1aa5f6551ebe5701dc10cb709ccf6ead-p_e.jpg
"588 Hyacinthe Blvd, Mississauga, ON L5A 2C3",L5A2C3,Mississauga,ON,989900,5,2,,,8960,sqft,https://zillow.com/homedetails/588-Hyacinthe-Blvd-Mississauga-ON-L5A-2C3/449035473_zpid/,43.601353,-79.61523,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/539eb2783b5d89d353bb4eead37575f3-p_e.jpg
"807 Indian Rd, Mississauga, ON L5H 1R4",L5H1R4,Mississauga,ON,3399850,4,4,,,0.359022957,acres,https://zillow.com/homedetails/807-Indian-Rd-Mississauga-ON-L5H-1R4/449593050_zpid/,43.544678,-79.6099,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/562980c80bda9738e23689e02802f828-p_e.jpg
"1169 Wildfield Cres, Mississauga, ON L5H 3C3",L5H3C3,Mississauga,ON,1749000,5,2,1775,985.35,0.272737778,acres,https://zillow.com/homedetails/1169-Wildfield-Cres-Mississauga-ON-L5H-3C3/347247689_zpid/,43.53495,-79.61474,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/fc102fd868db4984abd2f59f53109750-p_e.jpg
"2217 Courrier Ln, Mississauga, ON L5C 1V1",L5C1V1,Mississauga,ON,5998000,7,9,,,0.434657943,acres,https://zillow.com/homedetails/2217-Courrier-Ln-Mississauga-ON-L5C-1V1/2054473711_zpid/,43.559338,-79.62044,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/280aabc2bdb211158f9d427755fd3965-p_e.jpg
"5219 Tagish Ct, Mississauga, ON L5R 2N6",L5R2N6,Mississauga,ON,1376000,4,3,,,5495.7276,sqft,https://zillow.com/homedetails/5219-Tagish-Ct-Mississauga-ON-L5R-2N6/449605324_zpid/,43.604847,-79.660355,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/fe62532bf506d2b19e1fa2851c6274c4-p_e.jpg
"852 Hidden Grove Ln #2, Mississauga, ON L5H 4L2",L5H4L2,Mississauga,ON,2298000,3,2,2437,942.96,,,https://zillow.com/homedetails/852-Hidden-Grove-Ln-2-Mississauga-ON-L5H-4L2/448991335_zpid/,43.545242,-79.60751,CONDO,,,https://photos.zillowstatic.com/fp/f00641526c8036e60698c0e24b35ea48-p_e.jpg
"7028 Justine Dr, Mississauga, ON L4T 1M3",L4T1M3,Mississauga,ON,849999,5,2,1016,836.61,7500,sqft,https://zillow.com/homedetails/7028-Justine-Dr-Mississauga-ON-L4T-1M3/440055004_zpid/,43.711655,-79.63679,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/eb5fcf1e5d147be200d5947badbf3e77-p_e.jpg
"1266 Silver Spear Rd, Mississauga, ON L4Y 2X1",L4Y2X1,Mississauga,ON,1349000,5,4,,,6720,sqft,https://zillow.com/homedetails/1266-Silver-Spear-Rd-Mississauga-ON-L4Y-2X1/2065598781_zpid/,43.619278,-79.60432,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/c84842f58d5dd45ac51078da4eebb8ca-p_e.jpg
"2554 Liruma Rd, Mississauga, ON L5K 1Y6",L5K1Y6,Mississauga,ON,4998000,6,7,,,0.494,sqft,https://zillow.com/homedetails/2554-Liruma-Rd-Mississauga-ON-L5K-1Y6/2065767454_zpid/,43.52861,-79.669785,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/67b47c07a8d83cd7249f487b1c300e2c-p_e.jpg
"899 Winterton Way, Mississauga, ON L5V 1Z5",L5V1Z5,Mississauga,ON,1159000,3,4,,,3750.1292,sqft,https://zillow.com/homedetails/899-Winterton-Way-Mississauga-ON-L5V-1Z5/351052795_zpid/,43.59385,-79.677704,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/b855bde0625f3267202e839607f7a702-p_e.jpg
"202 Queen St W, Mississauga, ON L5H 1L6",L5H1L6,Mississauga,ON,2988000,5,5,3139,951.9,7628,sqft,https://zillow.com/homedetails/202-Queen-St-W-Mississauga-ON-L5H-1L6/2071837988_zpid/,43.543743,-79.59996,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/91c2a93c50269b144c7d78732e973491-p_e.jpg
"3190 Rock Harbour Rd, Mississauga, ON L5B 4G7",L5B4G7,Mississauga,ON,1199999,3,3,,,3123.58,sqft,https://zillow.com/homedetails/3190-Rock-Harbour-Rd-Mississauga-ON-L5B-4G7/448282914_zpid/,43.576946,-79.62946,SINGLE_FAMILY,,,https://photos.zillowstatic.com/fp/40d811b8f047000004537a6a5b5df40e-p_e.jpg
